model,userId,K,precision,recall,ndcg,num_relevant_test_items,num_recommendations
Content-Based-TMDB,5531,5,0.0,0.0,0.0,23,80
Content-Based-TMDB,5531,10,0.0,0.0,0.0,23,80
Content-Based-TMDB,5531,20,0.0,0.0,0.0,23,80
Content-Based-TMDB,5531,40,0.075,0.13043478260869565,0.27629402330426944,23,80
Content-Based-TMDB,5531,80,0.0625,0.21739130434782608,0.32118117760050535,23,80
Content-Based-TMDB,711,5,0.0,0.0,0.0,19,80
Content-Based-TMDB,711,10,0.0,0.0,0.0,19,80
Content-Based-TMDB,711,20,0.0,0.0,0.0,19,80
Content-Based-TMDB,711,40,0.0,0.0,0.0,19,80
Content-Based-TMDB,711,80,0.0,0.0,0.0,19,80
Content-Based-TMDB,4925,5,0.0,0.0,0.0,11,80
Content-Based-TMDB,4925,10,0.0,0.0,0.0,11,80
Content-Based-TMDB,4925,20,0.0,0.0,0.0,11,80
Content-Based-TMDB,4925,40,0.0,0.0,0.0,11,80
Content-Based-TMDB,4925,80,0.0125,0.09090909090909091,0.16999161628691403,11,80
Content-Based-TMDB,2155,5,0.2,0.07692307692307693,1.0,13,80
Content-Based-TMDB,2155,10,0.1,0.07692307692307693,1.0,13,80
Content-Based-TMDB,2155,20,0.05,0.07692307692307693,1.0,13,80
Content-Based-TMDB,2155,40,0.025,0.07692307692307693,1.0,13,80
Content-Based-TMDB,2155,80,0.0375,0.23076923076923078,0.6280305970904371,13,80
Content-Based-TMDB,1273,5,0.2,0.02040816326530612,0.38685280723454163,49,80
Content-Based-TMDB,1273,10,0.1,0.02040816326530612,0.38685280723454163,49,80
Content-Based-TMDB,1273,20,0.05,0.02040816326530612,0.38685280723454163,49,80
Content-Based-TMDB,1273,40,0.05,0.04081632653061224,0.3709277471303228,49,80
Content-Based-TMDB,1273,80,0.05,0.08163265306122448,0.3644678992709463,49,80
Content-Based-TMDB,2318,5,0.0,0.0,0.0,2,80
Content-Based-TMDB,2318,10,0.0,0.0,0.0,2,80
Content-Based-TMDB,2318,20,0.0,0.0,0.0,2,80
Content-Based-TMDB,2318,40,0.0,0.0,0.0,2,80
Content-Based-TMDB,2318,80,0.0,0.0,0.0,2,80
Content-Based-TMDB,2096,5,0.0,0.0,0.0,21,80
Content-Based-TMDB,2096,10,0.0,0.0,0.0,21,80
Content-Based-TMDB,2096,20,0.05,0.047619047619047616,0.25,21,80
Content-Based-TMDB,2096,40,0.05,0.09523809523809523,0.27591623674445626,21,80
Content-Based-TMDB,2096,80,0.025,0.09523809523809523,0.27591623674445626,21,80
Content-Based-TMDB,3129,5,0.0,0.0,0.0,47,80
Content-Based-TMDB,3129,10,0.0,0.0,0.0,47,80
Content-Based-TMDB,3129,20,0.0,0.0,0.0,47,80
Content-Based-TMDB,3129,40,0.0,0.0,0.0,47,80
Content-Based-TMDB,3129,80,0.0125,0.02127659574468085,0.1605440854340214,47,80
Content-Based-TMDB,743,5,0.0,0.0,0.0,14,80
Content-Based-TMDB,743,10,0.0,0.0,0.0,14,80
Content-Based-TMDB,743,20,0.0,0.0,0.0,14,80
Content-Based-TMDB,743,40,0.0,0.0,0.0,14,80
Content-Based-TMDB,743,80,0.0125,0.07142857142857142,0.16999161628691403,14,80
Content-Based-TMDB,297,5,0.0,0.0,0.0,15,80
Content-Based-TMDB,297,10,0.0,0.0,0.0,15,80
Content-Based-TMDB,297,20,0.0,0.0,0.0,15,80
Content-Based-TMDB,297,40,0.0,0.0,0.0,15,80
Content-Based-TMDB,297,80,0.0,0.0,0.0,15,80
Content-Based-TMDB,3697,5,0.0,0.0,0.0,15,80
Content-Based-TMDB,3697,10,0.0,0.0,0.0,15,80
Content-Based-TMDB,3697,20,0.0,0.0,0.0,15,80
Content-Based-TMDB,3697,40,0.0,0.0,0.0,15,80
Content-Based-TMDB,3697,80,0.0,0.0,0.0,15,80
Content-Based-TMDB,1143,5,0.0,0.0,0.0,11,80
Content-Based-TMDB,1143,10,0.0,0.0,0.0,11,80
Content-Based-TMDB,1143,20,0.0,0.0,0.0,11,80
Content-Based-TMDB,1143,40,0.0,0.0,0.0,11,80
Content-Based-TMDB,1143,80,0.0,0.0,0.0,11,80
Content-Based-TMDB,409,5,0.0,0.0,0.0,46,80
Content-Based-TMDB,409,10,0.0,0.0,0.0,46,80
Content-Based-TMDB,409,20,0.0,0.0,0.0,46,80
Content-Based-TMDB,409,40,0.0,0.0,0.0,46,80
Content-Based-TMDB,409,80,0.0125,0.021739130434782608,0.16005307325482135,46,80
Content-Based-TMDB,5287,5,0.0,0.0,0.0,22,80
Content-Based-TMDB,5287,10,0.0,0.0,0.0,22,80
Content-Based-TMDB,5287,20,0.0,0.0,0.0,22,80
Content-Based-TMDB,5287,40,0.0,0.0,0.0,22,80
Content-Based-TMDB,5287,80,0.0125,0.045454545454545456,0.15909880786929415,22,80
Content-Based-TMDB,3952,5,0.0,0.0,0.0,9,80
Content-Based-TMDB,3952,10,0.1,0.1111111111111111,0.3333333333333333,9,80
Content-Based-TMDB,3952,20,0.05,0.1111111111111111,0.3333333333333333,9,80
Content-Based-TMDB,3952,40,0.025,0.1111111111111111,0.3333333333333333,9,80
Content-Based-TMDB,3952,80,0.025,0.2222222222222222,0.3090510868989241,9,80
Content-Based-TMDB,1621,5,0.0,0.0,0.0,1,80
Content-Based-TMDB,1621,10,0.0,0.0,0.0,1,80
Content-Based-TMDB,1621,20,0.0,0.0,0.0,1,80
Content-Based-TMDB,1621,40,0.0,0.0,0.0,1,80
Content-Based-TMDB,1621,80,0.0,0.0,0.0,1,80
Content-Based-TMDB,2055,5,0.0,0.0,0.0,26,80
Content-Based-TMDB,2055,10,0.2,0.07692307692307693,0.38162168437253385,26,80
Content-Based-TMDB,2055,20,0.2,0.15384615384615385,0.4374039066665123,26,80
Content-Based-TMDB,2055,40,0.125,0.19230769230769232,0.4530484681094846,26,80
Content-Based-TMDB,2055,80,0.0875,0.2692307692307692,0.4636477608947911,26,80
Content-Based-TMDB,5749,5,0.0,0.0,0.0,39,80
Content-Based-TMDB,5749,10,0.0,0.0,0.0,39,80
Content-Based-TMDB,5749,20,0.0,0.0,0.0,39,80
Content-Based-TMDB,5749,40,0.0,0.0,0.0,39,80
Content-Based-TMDB,5749,80,0.0125,0.02564102564102564,0.18428883314870617,39,80
Content-Based-TMDB,5830,5,0.0,0.0,0.0,10,80
Content-Based-TMDB,5830,10,0.0,0.0,0.0,10,80
Content-Based-TMDB,5830,20,0.0,0.0,0.0,10,80
Content-Based-TMDB,5830,40,0.0,0.0,0.0,10,80
Content-Based-TMDB,5830,80,0.0,0.0,0.0,10,80
Content-Based-TMDB,866,5,0.0,0.0,0.0,3,80
Content-Based-TMDB,866,10,0.1,0.3333333333333333,0.31546487678572877,3,80
Content-Based-TMDB,866,20,0.05,0.3333333333333333,0.31546487678572877,3,80
Content-Based-TMDB,866,40,0.025,0.3333333333333333,0.31546487678572877,3,80
Content-Based-TMDB,866,80,0.0125,0.3333333333333333,0.31546487678572877,3,80
Content-Based-TMDB,806,5,0.0,0.0,0.0,13,80
Content-Based-TMDB,806,10,0.0,0.0,0.0,13,80
Content-Based-TMDB,806,20,0.0,0.0,0.0,13,80
Content-Based-TMDB,806,40,0.025,0.07692307692307693,0.20801459767650948,13,80
Content-Based-TMDB,806,80,0.025,0.15384615384615385,0.22509455403697676,13,80
Content-Based-TMDB,656,5,0.2,0.04,1.0,25,80
